,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Carlie Hanson,-0.023244679857272098,-0.029624454982877826,0.030828932212368945,0.05311212558675654,0.0026823791958341114,-0.08525496612988931,0.0095620529203587,-0.034874847341543044,0.14532604600533458,-0.09792688274352973
EZI,0.06322530996978791,-0.08363390663691728,0.018837858725790142,-0.038581774195378525,-0.09354498498927656,-0.08382032830292754,0.05102791637417397,-0.14385567478856626,-0.05590390721885518,-0.08227420957640569
Vacation Manor,-0.10030470020315205,0.09189681123871099,0.032044279110091216,-0.0762724060036574,-0.14373914997921622,-0.08522587156248489,0.15368855894445507,0.010281560327478135,0.041421101133968075,-0.007962693646392655
Grace Mitchell,-0.1870290135297034,-0.10763810737204589,-0.010917186011548246,-0.040869355894724936,-0.17055705742388422,-0.08525162105946679,0.1509275147677483,-0.16504639123659856,0.05066976468224743,-0.035148813029043824
Andrew McMahon in the Wilderness,-0.1758387795520839,0.15440775065310847,0.020210362549942025,-0.006882427790149772,-0.14626128277599687,-0.08525871361479878,0.09721265532999726,-0.18169623987433822,0.12161029258067706,-0.02226467297727372
Evalyn,-0.048677029806407396,-0.14864528362789065,0.009251286213584297,-0.06924626221280772,0.6133463630992546,-0.08525871361479878,-0.08953433262180997,-0.4287194487542575,0.01662156889207033,-0.020810828170827755
Brett,-0.17889066154598013,0.2104175523684087,0.018114936864213955,-0.049529486613679174,0.014754813803479986,-0.08525702347395371,-0.04334959366598669,-0.2488001752931071,-0.0037509670250696647,0.16825322274293414
The Runaway Club,0.0540696639880992,0.1954149269089533,0.06997672258598335,-0.0825360225613916,-0.1751043411260975,-0.08525220456047283,-0.08150220410775375,0.37884866426289693,0.02151214690743949,0.017598311394381172
Hotel Apache,0.03881025401861806,0.1899139642404863,0.04570121601682382,-0.03596739511041121,-0.16396752020054417,-0.08525782327274647,-0.08315883061377785,0.32486279140719565,-0.045473319180098073,-0.07670308406308364
Hunter Hunted,-0.09648984771078174,0.14190556277022898,0.03198665490373369,-0.07872338639581425,-0.17462345581422625,0.06212559222021127,0.12934116938622214,-0.07069724895607382,0.0004651205125180205,-0.037107708340540294
Patternist,-0.003916093895929225,-0.004620079217118847,0.013484046098754969,-0.07763406177707788,-0.1725791902206649,-0.08525703353431588,-0.008209031416990704,0.05493342712868899,-0.06641384707852775,-0.05249958471507563
Kailee Morgue,-0.052746205798269045,-0.18665193479184436,0.0006809951589565351,-0.07284103345463779,0.28034837517168926,-0.08511786854437624,-0.03632148121618749,-0.241736603143763,0.10453085723152904,-0.049693099827665885
EZA,-0.13667296063041554,-0.2961711006458688,-0.0638895473467535,0.028684021011593147,0.36284334499060267,-0.08500720456047282,0.11076687219746711,-0.11055597751308692,0.14585645028198013,0.024952197071966272
Young Summer,-0.26739523936897097,-0.5637179213394902,-0.21345055566559346,-0.07676260208208877,0.7350767453930173,-0.08525508182405431,0.17452189227778842,-0.4462774709540556,0.029526680819901892,-0.00921899461367628
Max Frost,0.08713171892197517,0.059891210258539454,0.03264671399473803,-0.06815693759407133,-0.1662954880073852,-0.08316562005343056,-0.10755642097522364,0.16492333631133288,-0.07262834757969715,-0.01897065378730077
Catey Shaw,0.00015308209593236852,0.029885959339628614,0.011168600716025457,-0.07011772190779683,-0.11462144374179165,-0.08525871361479878,-0.04686364989088628,-0.10500602796717372,0.006777766686924994,0.008457773063091398
Electric Guest,0.05076345849471164,-0.10338736349186692,-0.007857864510385282,-0.0649161968533306,-0.016910176136157834,-0.053534895707354105,-0.09339979446919955,0.13439861380881016,-0.027933434449058978,0.024088550977106306
HONNE,-0.037632123542782885,-0.08163355657565655,0.005416657208701945,-0.02473957064729262,0.06833630273708159,-0.0850720637154024,-0.0803547571771743,-0.05808372726081651,-0.04497274641507494,0.03418587711489487
Oh Wonder,-0.0415559718206495,-0.18681863063028278,-0.02884704512909465,-0.0582077727429457,0.2982893543802741,-0.08360475486228369,-0.08038105283600007,-0.12565856748954168,-0.018062833602639532,-0.051327945393147285
alt-J,-0.11060480193255184,-0.04812769304953947,-0.023804053978775795,-0.07687153454396241,0.11606140334070333,-0.018181500335120712,0.0005761091452582967,-0.2635579956765582,0.03831019652320962,0.027317370968932077
Metronomy,-0.017140915869479592,-0.16364790908734606,-0.02247345866833847,-0.07142491145028047,0.4503684958960353,-0.0459226975182193,-0.10690381053345657,-0.006620558744166654,-0.1500757247931953,0.10091899413702923
Two Another,0.14257424181109013,-0.149645458658521,-0.0224525044114812,-0.020771316679038664,-0.04057717814823027,-0.08514905566711266,-0.07547810772221157,0.07208781663423895,-0.05374679061344255,-0.013378119582049803
Foals,-0.009341661885078095,0.061391472804485,-0.025819155013217614,-0.07897756214018609,-0.148759606048968,-0.07137004828951372,0.1551109150354859,0.19654123069411114,0.002031970941296276,0.04203860385008789
Maribou State,0.04898319399827213,-0.09013504433601456,-0.048247194602793544,-0.06946412713655499,0.37089163472903325,0.7044797169687023,-0.03079939286277383,-0.08986980193286495,0.04850638345939404,0.13164533266683598
Tom Misch,0.14973952997067255,-0.2114823670740155,-0.055071904955745245,0.03120841241066485,0.13966951942853464,0.07493756842526769,-0.07341332685963083,-0.19391490349913532,-0.06531508765436411,0.027152511348179014
The Kooks,-0.10288426712656433,0.04496002587270049,0.022446481103140393,-0.02836546544965802,0.20973124381210312,-0.08523698323250499,0.11380760656350268,0.1353716569110157,0.008609421500537688,-0.022359760933633347
FlitzandSuppe,0.03779296002065263,-0.43902943418757195,-0.15601493761978746,-0.06870159990343953,0.24278968972567982,0.6981081542591113,0.09989003150134934,-0.3103541611659628,-0.1637604335580912,-0.0933668313626691
Pandrezz,0.0740764459480857,-0.367016831982186,-0.07785555954213098,-0.07284103345463779,0.5674040425090467,0.8007238484241013,-0.07213138750802149,-0.28916344471793054,-0.1050846344713332,-0.16926842922958488
Two Door Cinema Club,-0.023448138656865132,0.035586957014221696,0.030008573056406408,-0.07778656722370096,-0.11368422040175141,-0.0017024279005130676,-0.09210461374630796,0.18470133832949628,0.012239677812885546,-0.011557991519147173
Parcels,0.17139757175344342,0.014049854687981264,-0.05108300403081221,-0.07280472263401325,0.15895333828369462,0.32446630315247155,-0.06744597920815536,0.2934130773136873,-0.02043712361266296,-0.010068854808430502
Brian Bromberg,0.06424260396775333,-0.22765911104768918,-0.09260735636965649,-0.07305889837838506,0.39403046772702116,0.49421814755220317,-0.08853031655755296,0.05896975407117133,-0.170632022821929,0.27654811774303145
Omaure,-0.06597102777181936,-0.4146918417755665,-0.12331581979400116,-0.04255780905376633,0.28336648382360075,0.8262100992624648,-0.09008654145715134,-0.2134823145463866,0.08955215693082744,-0.2380127121357175
Mansionair,-0.1436244696165125,0.01638359642611877,0.007679716949288246,-0.07472919612711419,0.0322598439845665,-0.03412524614330314,-0.04672978108231868,-0.24745473297894635,-0.002542591927620075,0.03791775502789032
SUN SILVA,-0.151423723600914,-0.08863478179006908,-0.09438846820252535,-0.07229637114526959,-0.16859528680014174,0.009107483568299808,-0.010217063545504761,-0.12972853048987806,0.1109834131954449,-0.007189061369870204
Blue Wednesday,0.1100208338761969,-0.34868028975396276,-0.18998597883681073,0.02127661360418574,0.38739062869281604,0.7457272018781589,-0.02610059768205094,0.01981738272909268,-0.02445511002540379,-0.11966371153238164
Maverick Sabre,-0.28367194333641754,-0.017622354615313432,-0.056125995181131046,0.14916332384383715,0.22300431078537136,-0.08525871361479878,-0.05640180250132804,-0.07120178982388412,-0.10757656007552072,-0.02977717759960493
Perquisite,0.05915613397792626,-0.23966121141525346,-0.02934645491752648,0.3245445874603949,0.039905719236075554,0.1189666384978773,0.11327691235810969,-0.10954689577746633,0.2270333630785053,-0.1700877982570464
Anomalie,0.1125640688711104,-0.39468834116295937,-0.02662240152608003,0.008749380488717335,0.4151572282904015,0.6516628155602515,0.02191145051072014,0.06098791754241259,-0.1065053104931619,-0.022449566225750783
Aso,0.11866783285890292,-0.28416900027830455,0.016407164930345594,-0.06554255850910401,0.31304455223406347,0.7985441032866096,-0.057405818565585076,-0.17110088165032203,-0.14649445182293136,-0.046450656122794434
Julian Lage,-0.17176960356022225,-0.21865753577201594,-0.040305531253884246,-0.08809157811694715,0.6002678922743049,0.7215823326628673,-0.1005785093286373,-0.2982451803385158,-0.056795571101247444,-0.052129798218121505
MOSSS,0.10798624588026609,-0.09863653209637269,-0.013169768623705905,-0.03329854979450707,0.09423167497048202,0.7839565781357042,-0.08250622017201079,0.04686077324372441,-0.1038512009041208,-0.052088927078984465
Sunni Colon,-0.18702901352970344,-0.23265998620084094,-0.09945939836198722,-0.06554255850910402,0.007712560282353219,0.6441175439304728,-0.06945401133666941,-0.4102532529924008,-0.07472908262814353,0.19137461002617112
Loyle Carner,0.12392385184839087,-0.07707720365834046,-0.03726949226034047,0.14734778281260985,0.2842607382389819,-0.03968934182852559,-0.03007427014969931,-0.14800412192389534,-0.11720550910473707,-0.022509467313269083
Laura Misch,0.09170954191281948,-0.3546813399377449,-0.10731724468346744,-0.08373427964200161,0.4986582343266188,0.5254052702886217,-0.06142188282261318,-0.2730181369480012,-0.08722072980488926,0.05724915509146764
Tora,0.07441554394740746,-0.21415674813417931,-0.06034827793787308,-0.07845105524113016,0.4086179928779266,0.40870506908137827,-0.08853031655755296,-0.43063670405193655,0.029702090108241354,-0.13895566770295054
"Grover Washington, Jr.",0.15071259379481342,-0.21065613552697304,-0.054135340779689414,-0.029159116243308813,0.40308479368275557,-0.02399110798099596,-0.11433352940895856,0.11446924953030357,-0.1048702453411405,0.022004609442297717
Eli Way,-0.2704471213628672,-0.1806508846080622,-0.09688202476854173,-0.05443144739799291,-0.16773009565326044,0.19140124614375253,-0.046361641858757775,-0.07120178982388412,-0.1289013178436464,-0.003502873868653801
Matt Quentin,-0.03443491383489158,-0.3930213827785754,-0.13216200856391644,-0.04996521646117374,0.7407776172910722,0.1443858202550872,-0.06309524292970824,-0.3231358631504902,-0.16194091022587156,-0.021324636777121913
Cory Wong,0.02253355005117151,0.1404053002242834,0.0001571387375245323,-0.07981271101455065,-0.09077838539169104,0.76182378135502,-0.11152228442903889,0.04484260977248324,-0.07469149492349936,-0.020007029101132733
FKJ,-0.09064040722248062,-0.24078640832471263,-0.0361094413182138,-0.047568702299953684,0.30421658442722244,0.06414938497675052,-0.08979788683867745,-0.21360844976333923,-0.10921371343335569,0.08358622521466494
Dominic Fike,0.14053965381515923,-0.18525168974896186,-0.0028057931820949485,0.004087071120525609,0.16405058845136733,-0.07292470959065392,-0.08943393101538429,0.287627675362796,0.0863175261256152,-0.09918493533106208
Barney Artist,0.15986823977650208,-0.077432821447009,0.0022525644232525843,0.13979513212270425,0.23185742949764498,-0.08463489067717303,0.015305024807908898,0.06078610119528842,-0.1011423803227643,-0.04617818186188087
Nick Murphy / Chet Faker,-0.04053867782268404,-0.13024206306429204,-0.049575694487545154,0.0983354371335975,0.31737050796846994,-0.08505012608964786,-0.00989577840494251,-0.06635819749290531,0.03720960764917021,-0.004456144532907125
Franc Moody,0.12756915534110022,-0.10138701343060613,-0.029943651237958994,-0.06230181776836327,-0.040476574526499894,0.34972619584194164,0.036344181434414924,0.13364180250709465,0.07065702662678465,-0.003348633974529513
boy pablo,-0.1370120586297373,-0.07346546049217524,-0.0681153224796384,-0.07387589184243736,-0.15389039075721753,-0.06996097384283366,-0.005079848016722964,0.2696996565266036,0.13385831574584023,-0.08776748530089529
Joe Corfield,0.01541249206541362,-0.5597172212169688,-0.09111960413278958,-0.037655848269452605,0.7572095421737013,0.8694696566065291,-0.09585963382662925,0.1487780285414035,-0.12457037898631257,-0.15222711045416207
Bob Moses,0.035249725025739115,-0.07963320651439586,-0.06309328558617683,-0.08013950840017156,0.08169646370287637,0.05233182964475856,-0.05439377037281399,-0.29723609860289524,-0.01627811370064603,0.13900700332330432
Leoniden,0.056104251984030025,0.037387272069356325,0.04902246572870279,-0.07883231885768788,-0.06874619223273733,-0.0852526975182193,-0.1226668627422919,0.23757722127601497,0.042197913696614305,-0.06739808805288533
Beck,-0.12124400166127343,0.00038079593603299045,-0.042030765068467,-0.04491801239436183,-0.12929481731657366,0.17757763782718647,0.03265442239827036,0.17265962961775738,-0.02939413441564771,0.09576858185752253
Jorja Smith,-0.09917180461450875,-0.13573393323248062,-0.025259422364136006,0.05684306240592865,0.31130685331326596,-0.06611738839072709,-0.02767325193542809,-0.14867174670857358,-0.06374872694974239,0.005626960116671514
Myd,0.12121106785381645,-0.025623754860356323,0.005165206126414583,-0.07850552147206698,0.044935900322594674,0.5012604010733299,-0.09324919205956098,0.4101301980671351,0.02144532432140545,-0.03067245017117808
Luke Robert White,-0.08631690773112767,-0.4056902664998933,-0.1476960976474471,-0.08471467179886437,0.06203851601675965,-0.0841319530514185,-0.058409834629842096,-0.4102532529924008,0.0003419163695176631,0.03891163733198457
No Friends,0.029654608036929403,-0.11864003270897992,-0.06762988219577806,0.04458816044514434,-0.17591017613615784,-0.08504140979186116,-0.07748613985072564,-0.3012724255453776,0.012833563546263402,-0.0617092147339542
Neighbor Susan,-0.09038608372298933,-0.0236234047990956,-0.02815206227666152,-0.0834074822563807,-0.17578542764521218,-0.07177782830292756,-0.11493593904751279,-0.1267012852830163,0.07976891269427544,0.07436443116628129
Banana Club,0.1975081177012223,-0.2086557854657123,-0.059478676278295936,-0.06815693759407133,-0.1506375403212685,-0.08466515224658953,0.5500239003099169,-0.00762964047978724,-0.01198685075377,-0.1007041739601273
Tessa Kaye,0.15681635778260591,-0.23966121141525346,-0.036345176707858216,0.02062301883294391,0.1636481739644458,-0.08525871361479878,0.16448173163521812,-0.300263343809757,0.06699744593851202,-0.08487536564576986
Charlotte Rose Benjamin,-0.09445525971485086,-0.005620254247749208,-0.030666573099535167,-0.07491075023023691,0.253185397304486,-0.08525871361479878,-0.048369673987271836,0.16895966325381523,0.10060920671365402,-0.041622022970461865
toast,-0.08326502573723144,0.16640985102067282,-0.011933467469126349,-0.07338569576400597,-0.17601379786654014,0.5455259946346982,0.3452046232014832,0.4535207126988202,0.03801314924623003,-0.10845022794895585
jame,0.21683670366256516,-0.20565526037382123,-0.07198836762209242,-0.040923822125661743,-0.08826329484843148,-0.08463698323250503,-0.1366226860354646,0.14272353812768,-0.05373008496693401,-0.0845192028618614
Aunty Social,-0.09038608372298933,0.038387447099986684,-0.0029440912773530024,-0.079703778552677,-0.018444381367546173,0.6813408839707144,0.01789538625369202,-0.3759444739813009,-0.0035170879739503972,0.007292945597685897
Artists for Peace and Justice,-0.029348443845064548,-0.2296594611089499,-0.101533869790858,-0.06325497680975761,0.6032860009262164,-0.08510177196489938,-0.08049818804349672,-0.17917353553528673,0.048237004909444235,0.17384089133638309
Jac Ross,-0.09140337772095473,0.08739602360087438,0.06777652561596889,0.15787792079372823,0.0851773490147476,-0.08525452850413479,0.17652992440630247,0.005488422083280381,0.16346002529033296,-0.12572704233559684
Lawrence Rothman,-0.11174925768026288,-0.06363040602431005,0.0031326432112583603,-0.07806979162457242,-0.15727737935547376,-0.08518859289045269,-0.09104035671819552,-0.1630282277653574,-0.016050499266967458,0.04046863310863352
